area_id,source,calendar_quarter,sex,age_group,population,asfr
MWI_4_31,Census 2018,CY2016Q2,female,35-39,14945.062373537963,0.12926347517327907
MWI_4_31,Census 2018,CY2016Q2,female,40-44,10876.61694302403,0.07874790147854326
MWI_4_31,Census 2018,CY2016Q2,female,45-49,7972.6664856031,0.03374131403785478
MWI_4_31,Census 2018,CY2016Q2,female,50-54,5768.0912282080435,
MWI_4_31,Census 2018,CY2016Q2,female,55-59,4755.952039785752,
MWI_4_31,Census 2018,CY2016Q2,female,60-64,3696.152146695864,
MWI_4_31,Census 2018,CY2016Q2,female,65-69,3924.3587133017018,
MWI_4_31,Census 2018,CY2016Q2,female,70-74,2487.470387654284,
MWI_4_31,Census 2018,CY2016Q2,female,75-79,2306.098717957789,
MWI_4_31,Census 2018,CY2016Q2,female,80+,3300.4321780906616,
MWI_4_31,Census 2018,CY2016Q2,male,00-04,43527.39542130629,
MWI_4_31,Census 2018,CY2016Q2,male,05-09,40534.19560393361,
MWI_4_31,Census 2018,CY2016Q2,male,10-14,38339.655597965204,
MWI_4_31,Census 2018,CY2016Q2,male,15-19,30262.729969940512,
MWI_4_31,Census 2018,CY2016Q2,male,20-24,22807.223760868823,
MWI_4_31,Census 2018,CY2016Q2,male,25-29,17307.55917296724,
MWI_4_31,Census 2018,CY2016Q2,male,30-34,14652.985120609952,
MWI_4_31,Census 2018,CY2016Q2,male,35-39,14122.590624589193,
MWI_4_31,Census 2018,CY2016Q2,male,40-44,11173.637178019822,
MWI_4_31,Census 2018,CY2016Q2,male,45-49,8558.351770942701,
MWI_4_31,Census 2018,CY2016Q2,male,50-54,5497.839563402129,
MWI_4_31,Census 2018,CY2016Q2,male,55-59,4245.098296125229,
MWI_4_31,Census 2018,CY2016Q2,male,60-64,3198.9645326943282,
MWI_4_31,Census 2018,CY2016Q2,male,65-69,3235.412039383058,
MWI_4_31,Census 2018,CY2016Q2,male,70-74,2008.9495405776133,
MWI_4_31,Census 2018,CY2016Q2,male,75-79,1692.6660862196557,
MWI_4_31,Census 2018,CY2016Q2,male,80+,2104.317087799085,
MWI_4_31,Census 2018,CY2017Q2,female,00-04,42612.1242038382,
MWI_4_31,Census 2018,CY2017Q2,female,05-09,41392.755547364024,
MWI_4_31,Census 2018,CY2017Q2,female,10-14,39016.31681619971,
MWI_4_31,Census 2018,CY2017Q2,female,15-19,31110.98988396035,0.14863711339740526
MWI_4_31,Census 2018,CY2017Q2,female,20-24,25759.895931191415,0.22476016518918934
MWI_4_31,Census 2018,CY2017Q2,female,25-29,19972.52206754953,0.1974206935473219
MWI_4_31,Census 2018,CY2017Q2,female,30-34,17732.341330514166,0.17104542602793502
MWI_4_31,Census 2018,CY2017Q2,female,35-39,15690.283262937804,0.13287672866339173
MWI_4_31,Census 2018,CY2017Q2,female,40-44,11050.794990840199,0.08176817953281196
MWI_4_31,Census 2018,CY2017Q2,female,45-49,8373.30736423206,0.035447245777213754
MWI_4_31,Census 2018,CY2017Q2,female,50-54,5973.688616969313,
MWI_4_31,Census 2018,CY2017Q2,female,55-59,4941.298255198061,
MWI_4_31,Census 2018,CY2017Q2,female,60-64,3795.1435095579204,
MWI_4_31,Census 2018,CY2017Q2,female,65-69,4129.203279035011,
MWI_4_31,Census 2018,CY2017Q2,female,70-74,2537.868783483478,
MWI_4_31,Census 2018,CY2017Q2,female,75-79,2419.99343929104,
MWI_4_31,Census 2018,CY2017Q2,female,80+,3364.0641911814505,
MWI_4_31,Census 2018,CY2017Q2,male,00-04,43724.21463692336,
MWI_4_31,Census 2018,CY2017Q2,male,05-09,42000.467584774364,
MWI_4_31,Census 2018,CY2017Q2,male,10-14,39302.63226613061,
MWI_4_31,Census 2018,CY2017Q2,male,15-19,31451.769591641376,
MWI_4_31,Census 2018,CY2017Q2,male,20-24,23255.173922635953,
MWI_4_31,Census 2018,CY2017Q2,male,25-29,17755.659066165168,
MWI_4_31,Census 2018,CY2017Q2,male,30-34,14951.85420312115,
MWI_4_31,Census 2018,CY2017Q2,male,35-39,14624.430483909968,
MWI_4_31,Census 2018,CY2017Q2,male,40-44,11421.309059237043,
MWI_4_31,Census 2018,CY2017Q2,male,45-49,8953.831145797561,
MWI_4_31,Census 2018,CY2017Q2,male,50-54,5690.666601857581,
MWI_4_31,Census 2018,CY2017Q2,male,55-59,4349.898065087082,
MWI_4_31,Census 2018,CY2017Q2,male,60-64,3232.16208457473,
MWI_4_31,Census 2018,CY2017Q2,male,65-69,3421.4209679898,
MWI_4_31,Census 2018,CY2017Q2,male,70-74,2052.567605245277,
MWI_4_31,Census 2018,CY2017Q2,male,75-79,1755.2458926808156,
MWI_4_31,Census 2018,CY2017Q2,male,80+,2062.710574627554,
MWI_4_31,Census 2018,CY2018Q2,female,00-04,42823.28801844552,
MWI_4_31,Census 2018,CY2018Q2,female,05-09,43265.494494627485,
MWI_4_31,Census 2018,CY2018Q2,female,10-14,39247.92784901372,
MWI_4_31,Census 2018,CY2018Q2,female,15-19,32147.389575614747,0.15093638103718898
MWI_4_31,Census 2018,CY2018Q2,female,20-24,26962.032464672204,0.22869875689888214
MWI_4_31,Census 2018,CY2018Q2,female,25-29,20616.909852086133,0.20257555234114583
MWI_4_31,Census 2018,CY2018Q2,female,30-34,18166.42641973135,0.17649809510642422
MWI_4_31,Census 2018,CY2018Q2,female,35-39,16329.024841316552,0.1383689295643031
MWI_4_31,Census 2018,CY2018Q2,female,40-44,11321.927330907673,0.08545920747165335
MWI_4_31,Census 2018,CY2018Q2,female,45-49,8669.716086592945,0.03712665704692715
MWI_4_31,Census 2018,CY2018Q2,female,50-54,6266.497870848088,
MWI_4_31,Census 2018,CY2018Q2,female,55-59,5122.502098713662,
MWI_4_31,Census 2018,CY2018Q2,female,60-64,3911.379290534667,
MWI_4_31,Census 2018,CY2018Q2,female,65-69,4360.9712645758045,
MWI_4_31,Census 2018,CY2018Q2,female,70-74,2589.0378382309077,
MWI_4_31,Census 2018,CY2018Q2,female,75-79,2535.7955049598936,
MWI_4_31,Census 2018,CY2018Q2,female,80+,3457.6791992769404,
MWI_4_31,Census 2018,CY2018Q2,male,00-04,43956.71198155449,
MWI_4_31,Census 2018,CY2018Q2,male,05-09,43884.505505372515,
MWI_4_31,Census 2018,CY2018Q2,male,10-14,39841.07215098626,
MWI_4_31,Census 2018,CY2018Q2,male,15-19,32507.610424385253,
MWI_4_31,Census 2018,CY2018Q2,male,20-24,23853.967535327803,
MWI_4_31,Census 2018,CY2018Q2,male,25-29,18123.090147913867,
MWI_4_31,Census 2018,CY2018Q2,male,30-34,15363.573580268658,
MWI_4_31,Census 2018,CY2018Q2,male,35-39,15124.975158683448,
MWI_4_31,Census 2018,CY2018Q2,male,40-44,11710.072669092327,
MWI_4_31,Census 2018,CY2018Q2,male,45-49,9294.283913407051,
MWI_4_31,Census 2018,CY2018Q2,male,50-54,5913.502129151912,
MWI_4_31,Census 2018,CY2018Q2,male,55-59,4472.497901286338,
MWI_4_31,Census 2018,CY2018Q2,male,60-64,3270.6207094653337,
MWI_4_31,Census 2018,CY2018Q2,male,65-69,3620.028735424195,
MWI_4_31,Census 2018,CY2018Q2,male,70-74,2106.9621617690927,
MWI_4_31,Census 2018,CY2018Q2,male,75-79,1822.2044950401062,
MWI_4_31,Census 2018,CY2018Q2,male,80+,2024.3208007230592,
MWI_4_31,Census 2018,CY2019Q2,female,00-04,43062.6074316713,
MWI_4_31,Census 2018,CY2019Q2,female,05-09,43959.40836983365,
MWI_4_31,Census 2018,CY2019Q2,female,10-14,40958.674012912794,
MWI_4_31,Census 2018,CY2019Q2,female,15-19,32958.3701429334,0.154069039755327
MWI_4_31,Census 2018,CY2019Q2,female,20-24,28376.55271425775,0.23310862440812502
MWI_4_31,Census 2018,CY2019Q2,female,25-29,21252.393291330493,0.20809504465316003
MWI_4_31,Census 2018,CY2019Q2,female,30-34,18739.039919382183,0.18008322329003734
MWI_4_31,Census 2018,CY2019Q2,female,35-39,16835.160792822608,0.1417144806307094
MWI_4_31,Census 2018,CY2019Q2,female,40-44,11724.285377939308,0.087882583293343
MWI_4_31,Census 2018,CY2019Q2,female,45-49,8844.04848811059,0.03852797065931601
MWI_4_31,Census 2018,CY2019Q2,female,50-54,6655.945930309112,
MWI_4_31,Census 2018,CY2019Q2,female,55-59,5287.150843211463,
MWI_4_31,Census 2018,CY2019Q2,female,60-64,4054.306388755598,
MWI_4_31,Census 2018,CY2019Q2,female,65-69,4604.8496308868,
MWI_4_31,Census 2018,CY2019Q2,female,70-74,2644.5883856895643,
MWI_4_31,Census 2018,CY2019Q2,female,75-79,2667.69755551298,
MWI_4_31,Census 2018,CY2019Q2,female,80+,3572.220319269188,
MWI_4_31,Census 2018,CY2019Q2,male,00-04,44215.56551928607,
MWI_4_31,Census 2018,CY2019Q2,male,05-09,44478.83051906149,
MWI_4_31,Census 2018,CY2019Q2,male,10-14,41979.31152159046,
MWI_4_31,Census 2018,CY2019Q2,male,15-19,33403.47386963274,
MWI_4_31,Census 2018,CY2019Q2,male,20-24,24608.898063846627,
MWI_4_31,Census 2018,CY2019Q2,male,25-29,18380.28640403015,
MWI_4_31,Census 2018,CY2019Q2,male,30-34,15909.412838514554,
MWI_4_31,Census 2018,CY2019Q2,male,35-39,15611.731404700819,
MWI_4_31,Census 2018,CY2019Q2,male,40-44,12058.668775809288,
MWI_4_31,Census 2018,CY2019Q2,male,45-49,9561.983606641628,
MWI_4_31,Census 2018,CY2019Q2,male,50-54,6173.35679736696,
MWI_4_31,Census 2018,CY2019Q2,male,55-59,4614.119256287047,
MWI_4_31,Census 2018,CY2019Q2,male,60-64,3320.6331487155494,
MWI_4_31,Census 2018,CY2019Q2,male,65-69,3813.2312336426435,
MWI_4_31,Census 2018,CY2019Q2,male,70-74,2178.9632353652305,
MWI_4_31,Census 2018,CY2019Q2,male,75-79,1890.7469355750334,
MWI_4_31,Census 2018,CY2019Q2,male,80+,1990.86833757461,
MWI_4_31,Census 2018,CY2020Q2,female,00-04,43319.801529941986,
MWI_4_31,Census 2018,CY2020Q2,female,05-09,44777.2259965131,
MWI_4_31,Census 2018,CY2020Q2,female,10-14,42761.50984840188,
MWI_4_31,Census 2018,CY2020Q2,female,15-19,33530.48352950237,0.15515474067919
MWI_4_31,Census 2018,CY2020Q2,female,20-24,29948.886796677016,0.23557195678312007
MWI_4_31,Census 2018,CY2020Q2,female,25-29,21898.32302380691,0.21074435573433473
MWI_4_31,Census 2018,CY2020Q2,female,30-34,19440.919961046573,0.18254220220305675
MWI_4_31,Census 2018,CY2020Q2,female,35-39,17241.340602632285,0.14409352929096864
MWI_4_31,Census 2018,CY2020Q2,female,40-44,12230.837018115273,0.09035486319008282
MWI_4_31,Census 2018,CY2020Q2,female,45-49,8920.434337043918,0.03911341895188189
MWI_4_31,Census 2018,CY2020Q2,female,50-54,7120.686855434733,
MWI_4_31,Census 2018,CY2020Q2,female,55-59,5443.485020817183,
MWI_4_31,Census 2018,CY2020Q2,female,60-64,4224.0880676572215,
MWI_4_31,Census 2018,CY2020Q2,female,65-69,4864.26484880774,
MWI_4_31,Census 2018,CY2020Q2,female,70-74,2711.42765020325,
MWI_4_31,Census 2018,CY2020Q2,female,75-79,2793.2075831854395,
MWI_4_31,Census 2018,CY2020Q2,female,80+,3721.3262219550165,
MWI_4_31,Census 2018,CY2020Q2,male,00-04,44486.5654164975,
MWI_4_31,Census 2018,CY2020Q2,male,05-09,45216.27693170193,
MWI_4_31,Census 2018,CY2020Q2,male,10-14,44098.53236099112,
MWI_4_31,Census 2018,CY2020Q2,male,15-19,34169.700013307694,
MWI_4_31,Census 2018,CY2020Q2,male,20-24,25469.807806840785,
MWI_4_31,Census 2018,CY2020Q2,male,25-29,18554.428981412595,
MWI_4_31,Census 2018,CY2020Q2,male,30-34,16568.68553003997,
MWI_4_31,Census 2018,CY2020Q2,male,35-39,16103.72429476305,
MWI_4_31,Census 2018,CY2020Q2,male,40-44,12451.215712073556,
MWI_4_31,Census 2018,CY2020Q2,male,45-49,9784.38222816585,
MWI_4_31,Census 2018,CY2020Q2,male,50-54,6460.641857932721,
MWI_4_31,Census 2018,CY2020Q2,male,55-59,4769.826798172012,
MWI_4_31,Census 2018,CY2020Q2,male,60-64,3377.2718777142845,
MWI_4_31,Census 2018,CY2020Q2,male,65-69,4011.120274732175,
MWI_4_31,Census 2018,CY2020Q2,male,70-74,2263.4774041127043,
MWI_4_31,Census 2018,CY2020Q2,male,75-79,1966.827145659928,
MWI_4_31,Census 2018,CY2020Q2,male,80+,1961.8981491223983,
MWI_4_31,Census 2018,CY2021Q2,female,00-04,43576.7549644355,
MWI_4_31,Census 2018,CY2021Q2,female,05-09,45676.59200970335,
MWI_4_31,Census 2018,CY2021Q2,female,10-14,44767.431533245144,
MWI_4_31,Census 2018,CY2021Q2,female,15-19,33876.02668600296,
MWI_4_31,Census 2018,CY2021Q2,female,20-24,31582.447196333324,
MWI_4_31,Census 2018,CY2021Q2,female,25-29,22600.436457660744,
MWI_4_31,Census 2018,CY2021Q2,female,30-34,20242.383975987093,
MWI_4_31,Census 2018,CY2021Q2,female,35-39,17612.303694200997,
MWI_4_31,Census 2018,CY2021Q2,female,40-44,12773.37514362182,
MWI_4_31,Census 2018,CY2021Q2,female,45-49,8956.481356637976,
MWI_4_31,Census 2018,CY2021Q2,female,50-54,7611.447993193697,
MWI_4_31,Census 2018,CY2021Q2,female,55-59,5620.021673547546,
MWI_4_31,Census 2018,CY2021Q2,female,60-64,4408.457015485116,
MWI_4_31,Census 2018,CY2021Q2,female,65-69,5148.758695697149,
MWI_4_31,Census 2018,CY2021Q2,female,70-74,2781.0554363816805,
MWI_4_31,Census 2018,CY2021Q2,female,75-79,2936.594074318266,
MWI_4_31,Census 2018,CY2021Q2,female,80+,3897.340392592564,
MWI_4_31,Census 2018,CY2021Q2,male,00-04,44752.757207112794,
MWI_4_31,Census 2018,CY2021Q2,male,05-09,46027.174892318835,
MWI_4_31,Census 2018,CY2021Q2,male,10-14,46330.33843194801,
MWI_4_31,Census 2018,CY2021Q2,male,15-19,34816.37657348581,
MWI_4_31,Census 2018,CY2021Q2,male,20-24,26355.482501051236,
MWI_4_31,Census 2018,CY2021Q2,male,25-29,18711.512246374936,
MWI_4_31,Census 2018,CY2021Q2,male,30-34,17274.263592367468,
MWI_4_31,Census 2018,CY2021Q2,male,35-39,16658.743052944006,
MWI_4_31,Census 2018,CY2021Q2,male,40-44,12869.424329233168,
MWI_4_31,Census 2018,CY2021Q2,male,45-49,9984.15843563868,
MWI_4_31,Census 2018,CY2021Q2,male,50-54,6744.808725755017,
MWI_4_31,Census 2018,CY2021Q2,male,55-59,4947.816346485995,
MWI_4_31,Census 2018,CY2021Q2,male,60-64,3445.3140396644385,
MWI_4_31,Census 2018,CY2021Q2,male,65-69,4218.150215202535,
MWI_4_31,Census 2018,CY2021Q2,male,70-74,2361.6531495398926,
MWI_4_31,Census 2018,CY2021Q2,male,75-79,2042.044212662461,
MWI_4_31,Census 2018,CY2021Q2,male,80+,1939.4708822385246,
MWI_4_31,Census 2018,CY2022Q2,female,00-04,43815.13253118401,
MWI_4_31,Census 2018,CY2022Q2,female,05-09,46646.81994016194,
MWI_4_31,Census 2018,CY2022Q2,female,10-14,47050.03122242172,
MWI_4_31,Census 2018,CY2022Q2,female,15-19,34002.222341909655,
MWI_4_31,Census 2018,CY2022Q2,female,20-24,33152.71953637545,
MWI_4_31,Census 2018,CY2022Q2,female,25-29,23439.1865656189,
MWI_4_31,Census 2018,CY2022Q2,female,30-34,21110.976925707175,
MWI_4_31,Census 2018,CY2022Q2,female,35-39,18020.693958043397,
MWI_4_31,Census 2018,CY2022Q2,female,40-44,13275.736873654418,
MWI_4_31,Census 2018,CY2022Q2,female,45-49,9023.600728842273,
MWI_4_31,Census 2018,CY2022Q2,female,50-54,8054.682572403138,
MWI_4_31,Census 2018,CY2022Q2,female,55-59,5862.191176449313,
MWI_4_31,Census 2018,CY2022Q2,female,60-64,4592.019989251145,
MWI_4_31,Census 2018,CY2022Q2,female,65-69,5478.039613761309,
MWI_4_31,Census 2018,CY2022Q2,female,70-74,2851.5996458289605,
MWI_4_31,Census 2018,CY2022Q2,female,75-79,3085.543606475397,
MWI_4_31,Census 2018,CY2022Q2,female,80+,4104.4979757392775,
MWI_4_31,Census 2018,CY2022Q2,male,00-04,44997.3963003189,
MWI_4_31,Census 2018,CY2022Q2,male,05-09,46898.69723187703,
MWI_4_31,Census 2018,CY2022Q2,male,10-14,48711.78833955725,
MWI_4_31,Census 2018,CY2022Q2,male,15-19,35374.68812368265,
MWI_4_31,Census 2018,CY2022Q2,male,20-24,27173.540098901736,
MWI_4_31,Census 2018,CY2022Q2,male,25-29,18933.474287997153,
MWI_4_31,Census 2018,CY2022Q2,male,30-34,17945.001755689136,
MWI_4_31,Census 2018,CY2022Q2,male,35-39,17339.593792962376,
MWI_4_31,Census 2018,CY2022Q2,male,40-44,13287.783219985224,
MWI_4_31,Census 2018,CY2022Q2,male,45-49,10192.382634445223,
MWI_4_31,Census 2018,CY2022Q2,male,50-54,7000.139401301345,
MWI_4_31,Census 2018,CY2022Q2,male,55-59,5158.198734543271,
MWI_4_31,Census 2018,CY2022Q2,male,60-64,3528.534732106461,
MWI_4_31,Census 2018,CY2022Q2,male,65-69,4437.586218459452,
MWI_4_31,Census 2018,CY2022Q2,male,70-74,2461.0155071040854,
MWI_4_31,Census 2018,CY2022Q2,male,75-79,2136.6043162268716,
MWI_4_31,Census 2018,CY2022Q2,male,80+,1917.2680364744133,
MWI_4_31,Census 2018,CY2023Q2,female,00-04,44013.4718903194,
MWI_4_31,Census 2018,CY2023Q2,female,05-09,47683.950994176164,
MWI_4_31,Census 2018,CY2023Q2,female,10-14,49793.78088654552,
MWI_4_31,Census 2018,CY2023Q2,female,15-19,33819.833202576214,
MWI_4_31,Census 2018,CY2023Q2,female,20-24,34570.5975803888,
MWI_4_31,Census 2018,CY2023Q2,female,25-29,24455.550325422533,
MWI_4_31,Census 2018,CY2023Q2,female,30-34,22010.96807277059,
MWI_4_31,Census 2018,CY2023Q2,female,35-39,18541.59655533168,
MWI_4_31,Census 2018,CY2023Q2,female,40-44,13672.752107994862,
MWI_4_31,Census 2018,CY2023Q2,female,45-49,9165.245068351061,
MWI_4_31,Census 2018,CY2023Q2,female,50-54,8399.452246236198,
MWI_4_31,Census 2018,CY2023Q2,female,55-59,6198.8484179059615,
MWI_4_31,Census 2018,CY2023Q2,female,60-64,4768.411346888123,
MWI_4_31,Census 2018,CY2023Q2,female,65-69,5852.969684651474,
MWI_4_31,Census 2018,CY2023Q2,female,70-74,2933.859192024903,
MWI_4_31,Census 2018,CY2023Q2,female,75-79,3243.026202771152,
MWI_4_31,Census 2018,CY2023Q2,female,80+,4336.5429870899825,
MWI_4_31,Census 2018,CY2023Q2,male,00-04,45195.61541419286,
MWI_4_31,Census 2018,CY2023Q2,male,05-09,47823.785003103956,
MWI_4_31,Census 2018,CY2023Q2,male,10-14,51649.85231745637,
MWI_4_31,Census 2018,CY2023Q2,male,15-19,35535.55864983545,
MWI_4_31,Census 2018,CY2023Q2,male,20-24,27860.27417249143,
MWI_4_31,Census 2018,CY2023Q2,male,25-29,19270.61230432573,
MWI_4_31,Census 2018,CY2023Q2,male,30-34,18549.957662842127,
MWI_4_31,Census 2018,CY2023Q2,male,35-39,18166.87942931494,
MWI_4_31,Census 2018,CY2023Q2,male,40-44,13704.017762671938,
MWI_4_31,Census 2018,CY2023Q2,male,45-49,10433.597568508454,
MWI_4_31,Census 2018,CY2023Q2,male,50-54,7205.808684631158,
MWI_4_31,Census 2018,CY2023Q2,male,55-59,5398.765762869514,
MWI_4_31,Census 2018,CY2023Q2,male,60-64,3622.3102696101732,
MWI_4_31,Census 2018,CY2023Q2,male,65-69,4679.622979591848,
MWI_4_31,Census 2018,CY2023Q2,male,70-74,2564.74004644498,
MWI_4_31,Census 2018,CY2023Q2,male,75-79,2248.0378730303037,
MWI_4_31,Census 2018,CY2023Q2,male,80+,1898.1725999478126,
MWI_4_31,Census 2018,CY2024Q2,female,00-04,44193.12994679547,
MWI_4_31,Census 2018,CY2024Q2,female,05-09,48775.28510717039,
MWI_4_31,Census 2018,CY2024Q2,female,10-14,51200.66795779541,
MWI_4_31,Census 2018,CY2024Q2,female,15-19,34920.76105572818,
MWI_4_31,Census 2018,CY2024Q2,female,20-24,35757.145550996815,
MWI_4_31,Census 2018,CY2024Q2,female,25-29,25655.25285539987,
MWI_4_31,Census 2018,CY2024Q2,female,30-34,22913.972299097284,
MWI_4_31,Census 2018,CY2024Q2,female,35-39,19204.705981703726,
MWI_4_31,Census 2018,CY2024Q2,female,40-44,13950.946333286249,
MWI_4_31,Census 2018,CY2024Q2,female,45-49,9411.775757528752,
MWI_4_31,Census 2018,CY2024Q2,female,50-54,8628.55861543387,
MWI_4_31,Census 2018,CY2024Q2,female,55-59,6630.2621344490435,
MWI_4_31,Census 2018,CY2024Q2,female,60-64,4933.318868306929,
MWI_4_31,Census 2018,CY2024Q2,female,65-69,6287.9081176442605,
MWI_4_31,Census 2018,CY2024Q2,female,70-74,3021.0598708550874,
MWI_4_31,Census 2018,CY2024Q2,female,75-79,3409.3749206154025,
MWI_4_31,Census 2018,CY2024Q2,female,80+,4602.015376949288,
MWI_4_31,Census 2018,CY2024Q2,male,00-04,45368.69380224157,
MWI_4_31,Census 2018,CY2024Q2,male,05-09,48794.892604259396,
MWI_4_31,Census 2018,CY2024Q2,male,10-14,53107.16643935091,
MWI_4_31,Census 2018,CY2024Q2,male,15-19,37116.20930411449,
MWI_4_31,Census 2018,CY2024Q2,male,20-24,28395.65960014612,
MWI_4_31,Census 2018,CY2024Q2,male,25-29,19725.89804124898,
MWI_4_31,Census 2018,CY2024Q2,male,30-34,19045.3751032032,
MWI_4_31,Census 2018,CY2024Q2,male,35-39,19185.863960812425,
MWI_4_31,Census 2018,CY2024Q2,male,40-44,14098.847196700803,
MWI_4_31,Census 2018,CY2024Q2,male,45-49,10725.525879235323,
MWI_4_31,Census 2018,CY2024Q2,male,50-54,7350.571732248064,
MWI_4_31,Census 2018,CY2024Q2,male,55-59,5674.988702375722,
MWI_4_31,Census 2018,CY2024Q2,male,60-64,3735.8530883518774,
MWI_4_31,Census 2018,CY2024Q2,male,65-69,4948.944777063459,
MWI_4_31,Census 2018,CY2024Q2,male,70-74,2660.682085480193,
MWI_4_31,Census 2018,CY2024Q2,male,75-79,2378.380295106228,
MWI_4_31,Census 2018,CY2024Q2,male,80+,1881.8532156115677,
MWI_4_31,Census 2018,CY2025Q2,female,00-04,44379.930628887734,
MWI_4_31,Census 2018,CY2025Q2,female,05-09,49905.582883302624,
MWI_4_31,Census 2018,CY2025Q2,female,10-14,52785.598722743605,
MWI_4_31,Census 2018,CY2025Q2,female,15-19,36069.60940498842,
MWI_4_31,Census 2018,CY2025Q2,female,20-24,36697.85207042279,
MWI_4_31,Census 2018,CY2025Q2,female,25-29,26985.172455660188,
MWI_4_31,Census 2018,CY2025Q2,female,30-34,23843.08463541006,
MWI_4_31,Census 2018,CY2025Q2,female,35-39,20003.329450127338,
MWI_4_31,Census 2018,CY2025Q2,female,40-44,14138.083255632562,
MWI_4_31,Census 2018,CY2025Q2,female,45-49,9730.600445971497,
MWI_4_31,Census 2018,CY2025Q2,female,50-54,8767.064442764955,
MWI_4_31,Census 2018,CY2025Q2,female,55-59,7144.578347792712,
MWI_4_31,Census 2018,CY2025Q2,female,60-64,5090.748091087103,
MWI_4_31,Census 2018,CY2025Q2,female,65-69,6787.785230906665,
MWI_4_31,Census 2018,CY2025Q2,female,70-74,3111.9212848741536,
MWI_4_31,Census 2018,CY2025Q2,female,75-79,3598.9239091203717,
MWI_4_31,Census 2018,CY2025Q2,female,80+,4888.093552376091,
MWI_4_31,Census 2018,CY2025Q2,male,00-04,45544.75068708356,
MWI_4_31,Census 2018,CY2025Q2,male,05-09,49799.08426304473,
MWI_4_31,Census 2018,CY2025Q2,male,10-14,54767.881334216996,
MWI_4_31,Census 2018,CY2025Q2,male,15-19,38648.96141835472,
MWI_4_31,Census 2018,CY2025Q2,male,20-24,28808.38238479874,
MWI_4_31,Census 2018,CY2025Q2,male,25-29,20252.56356983925,
MWI_4_31,Census 2018,CY2025Q2,male,30-34,19464.280523195357,
MWI_4_31,Census 2018,CY2025Q2,male,35-39,20373.071538142576,
MWI_4_31,Census 2018,CY2025Q2,male,40-44,14494.821649294507,
MWI_4_31,Census 2018,CY2025Q2,male,45-49,11055.627409408782,
MWI_4_31,Census 2018,CY2025Q2,male,50-54,7454.9520646351775,
MWI_4_31,Census 2018,CY2025Q2,male,55-59,5979.744010392682,
MWI_4_31,Census 2018,CY2025Q2,male,60-64,3857.7331210535667,
MWI_4_31,Census 2018,CY2025Q2,male,65-69,5245.693594856028,
MWI_4_31,Census 2018,CY2025Q2,male,70-74,2756.3381043502372,
MWI_4_31,Census 2018,CY2025Q2,male,75-79,2529.6810738959725,
MWI_4_31,Census 2018,CY2025Q2,male,80+,1871.1572535298988,
MWI_4_32,Census 2018,CY2008Q2,female,00-04,21350.95951581725,
MWI_4_32,Census 2018,CY2008Q2,female,05-09,19033.860039283092,
MWI_4_32,Census 2018,CY2008Q2,female,10-14,15504.747604724673,
MWI_4_32,Census 2018,CY2008Q2,female,15-19,12919.730339680338,0.1607044802119808
MWI_4_32,Census 2018,CY2008Q2,female,20-24,9862.632295803258,0.2628451056883816
MWI_4_32,Census 2018,CY2008Q2,female,25-29,9164.575528391899,0.25500778648457234
MWI_4_32,Census 2018,CY2008Q2,female,30-34,7005.357984485763,0.2250793010779189
MWI_4_32,Census 2018,CY2008Q2,female,35-39,6163.840778891339,0.20061191155944114
MWI_4_32,Census 2018,CY2008Q2,female,40-44,4224.006881567302,0.12531779253259234
MWI_4_32,Census 2018,CY2008Q2,female,45-49,3496.1063709082105,0.053784820448397316
MWI_4_32,Census 2018,CY2008Q2,female,50-54,2894.0619168308804,
MWI_4_32,Census 2018,CY2008Q2,female,55-59,2365.043577612777,
MWI_4_32,Census 2018,CY2008Q2,female,60-64,2185.094424807852,
MWI_4_32,Census 2018,CY2008Q2,female,65-69,1759.0363011854429,
MWI_4_32,Census 2018,CY2008Q2,female,70-74,1381.003107093972,
MWI_4_32,Census 2018,CY2008Q2,female,75-79,1393.9655836554516,
MWI_4_32,Census 2018,CY2008Q2,female,80+,2613.0902527171447,
MWI_4_32,Census 2018,CY2008Q2,male,00-04,21307.967257117798,
MWI_4_32,Census 2018,CY2008Q2,male,05-09,18927.316070317454,
MWI_4_32,Census 2018,CY2008Q2,male,10-14,15374.990664416116,
MWI_4_32,Census 2018,CY2008Q2,male,15-19,12841.083287129357,
MWI_4_32,Census 2018,CY2008Q2,male,20-24,8834.02073579813,
MWI_4_32,Census 2018,CY2008Q2,male,25-29,7457.033864272885,
MWI_4_32,Census 2018,CY2008Q2,male,30-34,6290.525522538829,
MWI_4_32,Census 2018,CY2008Q2,male,35-39,5453.977801906514,
MWI_4_32,Census 2018,CY2008Q2,male,40-44,3794.087335080667,
MWI_4_32,Census 2018,CY2008Q2,male,45-49,3159.9554555968184,
MWI_4_32,Census 2018,CY2008Q2,male,50-54,2561.9504683100463,
MWI_4_32,Census 2018,CY2008Q2,male,55-59,2134.0231391824373,
MWI_4_32,Census 2018,CY2008Q2,male,60-64,1843.0032222130828,
MWI_4_32,Census 2018,CY2008Q2,male,65-69,1499.0451709362644,
MWI_4_32,Census 2018,CY2008Q2,male,70-74,1224.887565587673,
MWI_4_32,Census 2018,CY2008Q2,male,75-79,1033.9486200358947,
MWI_4_32,Census 2018,CY2008Q2,male,80+,1685.9699859082475,
MWI_4_32,Census 2018,CY2009Q2,female,00-04,21751.43422068775,
