indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y015_049,5,12,11.457728494440827,0.7794265329145821,0.12547699310401622,0.4580590837215851,0.9366012822082556
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y015_064,7,15,14.414681900196786,0.7529073709121901,0.10994749114509536,0.4889641761689349,0.9065744517046372
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y015_024,2,2,1.9496968785304616,0.41968735598643486,0.345817590319108,0.04281866275289746,0.9212102144885156
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y025_034,4,4,3.9675993902363422,0.7349926907579251,0.22560218500344503,0.2226956787586781,0.9640921885114836
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y035_049,3,6,5.978286132643777,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y050_064,3,3,2.9616046417466095,0.6547173937711532,0.27874913090536524,0.14468426280893087,0.9550665157061914
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y025_049,5,10,9.936688907705529,0.8903357951246461,0.11549378769157338,0.4441781048053497,0.9880212935984622
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y015_019,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y020_024,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y025_029,2,2,1.9987240407010352,0.5126331600099744,0.3544804718055844,0.06120847974563419,0.9443489334622518
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y030_034,2,2,1.999368918110379,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y035_039,3,3,2.9834369584716502,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y040_044,1,3,2.9948721242743788,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_12_demo,Mchinji,all,female,Y055_059,3,3,2.9616046417466095,0.6547173937711532,0.2803598696538894,0.1429646300848078,0.955662027114726
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y015_049,85,380,225.30757596381184,0.6169475579938964,0.03616984260010508,0.5440442788222669,0.6849445661331728
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y015_064,88,449,265.8255319257482,0.6490567252089114,0.03273775456030305,0.5825381815762743,0.7102481172230485
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y015_024,36,47,31.297732479132,0.4462968092243592,0.0982322480234216,0.26997307097603707,0.6372550683738839
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y025_034,66,145,83.80884874310794,0.5791079926363557,0.06029713870757213,0.4586582747538674,0.6908232068381422
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y035_049,75,188,113.14650654039995,0.6817445415496328,0.03937807939404422,0.6001483428552351,0.7535280428553435
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y050_064,39,69,41.15122450526986,0.8035470796208593,0.06083942693980239,0.6577394530116776,0.8969688093875238
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y025_049,84,333,196.61829942394724,0.6359693643609594,0.03683905509456002,0.5612005896729968,0.7047017322076905
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y015_019,6,9,6.147793138287768,0.17639703749647925,0.12390236788333651,0.03869810381640205,0.5326025412826018
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y020_024,33,38,35.134133903896526,0.5916274924394248,0.0843255381838444,0.4222910471846424,0.7416898764906346
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y025_029,40,53,30.558616754991792,0.45164566890586594,0.09024529939267802,0.28736557706598853,0.6271865673931751
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y030_034,52,92,53.4982476688591,0.6605024434591248,0.06907924423050608,0.5154315777899413,0.7806267021135924
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y035_039,51,77,47.201298451805144,0.6356212415128615,0.07622328761652934,0.4778576036667702,0.768781832999216
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y040_044,44,63,37.10239046918682,0.6247685361134373,0.07079119094155276,0.479509457573962,0.7505755844342917
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y045_049,36,48,31.265499494651692,0.8463402031893666,0.05255088873439664,0.7138556707392887,0.9240138699071524
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y050_054,23,29,17.181250571620257,0.7349557664757871,0.1174329628259231,0.4596742915399816,0.9003824365948977
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y055_059,21,30,18.65604337108113,0.8168320118040993,0.08534866563579618,0.5931436585954568,0.9316988503762824
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,both,Y060_064,9,10,5.448316373829112,0.9457099940970156,0.05418789826542398,0.6876197521027816,0.9927980596755072
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y015_049,59,107,68.40359213679909,0.48333557439275554,0.06251031856545844,0.3641725851858517,0.6044243508338414
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y015_064,67,138,89.04501586213529,0.5485616598727758,0.050844279855066,0.4482987495792089,0.6450311586685278
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y015_024,6,6,4.454493516141464,0.40038782551026136,0.21947180104454664,0.10014706492308108,0.8002556165873742
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y025_034,27,34,22.98782907880856,0.3341610097381776,0.09994724097850116,0.17223734022846934,0.5476061498839815
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y035_049,45,67,41.40249083928744,0.5900791029283043,0.0612495510960411,0.4670469540563251,0.702783555940187
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y050_064,24,31,20.641442131439145,0.7644814327060601,0.08061922654876891,0.5743965592701799,0.8864522660345802
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y025_049,57,101,63.96677520118012,0.4887370706580969,0.06274267706304441,0.3688385661947778,0.6099456889669176
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y015_019,2,2,1.7357547047107893,0.30491249223769756,0.31024965741881244,0.02428986376146892,0.8854495931131522
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y020_024,4,4,3.955464777418358,0.5159447616741901,0.2556776251291472,0.12534982499812938,0.887984490463377
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y025_029,11,11,7.2580308684381025,0.1623384536217645,0.0996300620271202,0.04406975834197446,0.4489410075270398
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y030_034,18,23,15.730443735848308,0.4143470966435923,0.13172970572313278,0.1962359552618105,0.6721535390822366
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y035_039,18,20,12.612766374305975,0.3061816773601772,0.11897094225286071,0.12834386767270284,0.5694527831364543
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y040_044,24,27,16.20926413276936,0.6824749056497412,0.10947036397890832,0.444002640393474,0.8526163773170997
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y045_049,19,20,13.031849279011764,0.7644687413130492,0.09806648029566652,0.5274363898757405,0.9042027025951334
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y050_054,11,11,7.742648558179949,0.7726770639312867,0.16305965644223372,0.3552557465962187,0.9544791313486866
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y055_059,12,15,9.966512154364482,0.7032761303277083,0.1204204685982052,0.43338054109732,0.8801621947891962
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,male,Y060_064,5,5,3.1497484927558737,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y015_049,80,273,162.6309360527178,0.6950348601286047,0.03709174995786203,0.6179331438276223,0.7625560459056447
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y015_064,82,311,182.68296789943895,0.7153974893489853,0.03056315686192336,0.6519298578457408,0.7713512143067411
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y015_024,32,41,29.166960951969976,0.4596150310120633,0.08362284716197543,0.305384114324416,0.6219900440802787
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y025_034,58,111,63.24349296994937,0.7062844554239021,0.05768214386087325,0.5823489024328896,0.8057127007472542
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y035_049,63,121,73.4647801866335,0.7480270726149911,0.04412409334084014,0.6523276806188449,0.8244725563875087
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y050_064,27,38,20.738748435765835,0.8486964719404588,0.08213647551893177,0.6155601208745551,0.9515740710909776
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y025_049,79,232,136.59011496125385,0.7281041066352512,0.03901629562377315,0.6453699428067806,0.7975902738074733
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y015_019,6,7,4.599140189508477,0.1066453346153228,0.08706738235216833,0.01951911146306463,0.4171945329902667
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y020_024,29,34,31.94850481221029,0.6056709181508028,0.08782893166380118,0.4276102131192255,0.759494505480877
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y025_029,32,42,23.630590897986725,0.5636156276768556,0.1012874548162619,0.3655638063262068,0.743262289400742
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y030_034,43,69,40.54808873660242,0.8125364986590489,0.04722539244225275,0.7024332668312389,0.8883742595875075
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y035_039,43,57,36.38461149837434,0.8073852071131054,0.05508927606334563,0.6767361230386548,0.8935383749946252
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y040_044,25,36,21.006228740535462,0.5750287979802493,0.08767068393936134,0.401129745850949,0.7321498399378922
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y045_049,24,28,18.66483570852764,0.9186306319874712,0.04627876892295124,0.7703729156957176,0.9743531329739314
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y050_054,14,18,10.286399782797488,0.6907791131362214,0.16893005541613476,0.32163015015542123,0.9132372914663874
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y055_059,15,15,8.791353846662748,0.9662530048809724,0.03484276783020217,0.7790698640794472,0.9957170216476404
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_13_demo,Lilongwe,all,female,Y060_064,4,5,2.6229267375477736,0.9057232728029236,0.0974584179673611,0.5063726657409726,0.98900769762367
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y015_049,9,29,28.36226951934111,0.6511125150816659,0.1073501123311962,0.42500110145946857,0.8249342881560522
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y015_064,9,37,36.06902816813653,0.6951113481543273,0.08239723418181079,0.515521926869409,0.8300727805200793
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y015_024,3,5,4.885931267155453,0.4247024181683781,0.1970265330351834,0.1319298215788682,0.7819395327683154
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y025_034,6,7,6.847610627003636,0.5763736063135227,0.14853877461012063,0.29225899841873554,0.8176111820132577
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y035_049,8,17,16.711432750547488,0.7599289905904306,0.1507607352104616,0.3852391966573019,0.941141060605679
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y050_064,5,8,7.783081200343475,0.87511750415226075,0.10691191182730192,0.5074028340378097,0.9794545496315028
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y025_049,9,24,23.532881416021617,0.703798289889183,0.10883596459356772,0.46063018048901255,0.8686081687091273
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y015_019,2,2,1.999548040742127,0.5075171588261741,0.3572140409087855,0.05890773034808645,0.9443392720023948
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y020_024,3,3,2.899143716868626,0.3732819915249883,0.2899108419253582,0.04987719698931926,0.8710980181635849
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y025_029,2,2,1.9887732690712776,0.5375667845679559,0.35258401051385974,0.06727324511013623,0.9493313919262582
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y030_034,4,5,4.876141845922073,0.5905018305307022,0.15793820131444786,0.28615887702058856,0.838375975307435
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y035_039,3,4,3.9211469028644528,0.2766193316640301,0.2478458281010888,0.03264382991961743,0.8124980568162583
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y040_044,4,5,4.9147203894690366,1,5.909572622102735e-17,0.9999999999999998,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y045_049,6,8,7.92068804327893,0.8694815250242197,0.12582492474180787,0.4312553329940901,0.9832010271042868
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y050_054,3,4,3.791755427502221,1,7.163992654747635e-17,0.9999999999999996,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,both,Y055_059,3,4,3.993697427457788,0.7523371800984044,0.1540320576393873,0.3753932879530046,0.9388531484094672
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y015_049,7,14,13.905928749081498,0.5749493880415383,0.148713322401981,0.2909826027688248,0.8167922640350684
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y015_064,8,16,15.874043018102366,0.6268472722621675,0.12742848342825314,0.3660902592496087,0.8301170340753881
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y015_024,3,3,2.972752179042549,0.35206656706200434,0.28342164933981523,0.04542867197207381,0.8611869479006784
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y025_034,2,3,2.9972738436735,0.6688133775479432,0.15153733092208427,0.34568584488290854,0.8853098205523876
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y035_049,4,8,7.975842896979481,0.6296515748875469,0.19174960653694473,0.2533297765810302,0.8949542125978718
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y050_064,2,2,1.9686499209068065,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y025_049,6,11,10.952802493958918,0.6410999912991685,0.14224596217305105,0.34716125242977824,0.8571507600940231
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y015_019,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y020_024,2,2,1.999780265576711,0.4947588340091331,0.3600015888478659,0.05501120497577735,0.9427679065862808
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y030_034,2,3,2.9972738436735,0.6688133775479432,0.1517430843514344,0.3452741615999897,0.88549454921226
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y035_039,3,3,2.9963577466494935,0.3416063976679191,0.27687054763608193,0.04440853083625028,0.8527847559844204
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y040_044,2,2,1.9987061457385136,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y045_049,3,3,2.9878198988692977,0.6838915099463754,0.2663047015646714,0.16210416589001184,0.9603071570076608
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y050_054,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,male,Y055_059,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y015_049,9,15,14.801298606513866,0.7403489285386197,0.09933586403408766,0.5087425604956155,0.887013514092622
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y015_064,9,21,20.725941391531332,0.7617154540755173,0.07229377507040315,0.5942228666474667,0.8746555607062271
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y015_024,2,2,1.9696500532727936,0.5620660968568515,0.3495063894214927,0.07354892621728831,0.9540215437528636
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y025_034,4,4,3.946227305075569,0.4874596832878236,0.2519941059252663,0.11639579875271268,0.8728802929848946
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y035_049,7,9,8.905447261036876,0.9026545972959144,0.09608042522978992,0.5209769458031912,0.9875091806557026
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y050_064,5,6,5.957679761411292,0.8197982999840273,0.12940344924646,0.44970778770538233,0.9620141168877596
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y025_049,9,13,12.8416173758915,0.7698054115620534,0.10447315729806309,0.5129208009584487,0.9139408381424984
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y015_019,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y020_024,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y025_029,2,2,1.9887732690712776,0.5375667845679559,0.352704572668354,0.06721362458163746,0.949377095375074
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y030_034,2,2,1.9640824238713468,0.4323849053708961,0.3479812941778711,0.04517131553658789,0.9246181936600862
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y035_039,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y040_044,3,3,2.990924250558141,1.0000000000000002,1.275803845776847e-16,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y045_049,4,5,4.9816266850817295,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y050_054,3,3,2.984268493173092,0.9999999999999998,1.2686799905128343e-16,0.9999999999999992,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_14_demo,Dedza,all,female,Y055_059,2,3,2.999102958175629,0.6625902890703703,0.15662320963202175,0.33220273151056373,0.8857410203680082
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y015_049,8,16,15.424706808886356,0.8857118415420546,0.07194704333508373,0.6580500490912845,0.9689532065623988
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y015_064,8,22,21.306458383330867,0.8272301560715469,0.07877266571432245,0.6191306813075492,0.9337878454842954
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y025_034,4,5,4.815659028267821,0.7866559664386231,0.15354006978864607,0.3803141773044534,0.9568095453397812
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y035_049,7,11,10.628457672308178,0.9272364083456496,0.0748443227097631,0.591647086146671,0.991156652820506
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y050_064,5,6,5.907861429275982,0.6858467595032989,0.1488837853218399,0.3604148504718924,0.8942692072855583
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y025_049,8,16,15.424706808886356,0.8857118415420546,0.07194809280964425,0.6580454766389479,0.9689538178445832
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y030_034,4,5,4.815659028267821,0.7866559664386231,0.15360614044283538,0.380132347402566,0.956841420439968
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y035_039,2,2,1.950279124185938,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y040_044,4,5,4.755619625674873,0.8335944673544609,0.16117030174915953,0.33940883194585664,0.9799361609021116
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y045_049,4,4,3.943792014441061,1,5.543582126588712e-17,0.9999999999999998,1
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y050_054,2,2,1.9585390963931124,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,both,Y055_059,3,4,3.963042705054805,0.5141316436041945,0.16482941589790193,0.22500563274501137,0.7940991509404519
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y015_049,4,5,4.975230010065407,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y015_064,6,8,7.912628332521765,0.8894810354655875,0.10990769899671984,0.4735613516738149,0.9863025765363568
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y025_034,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y035_049,3,4,3.9756864951926016,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y050_064,3,3,2.950635316390677,0.6864774289636542,0.26555683158624394,0.16320121071297075,0.960909612986978
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y025_049,4,5,4.975230010065407,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y030_034,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y035_039,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y040_044,1,1,1,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y045_049,2,2,1.9996808774700343,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y050_054,2,2,1.9585390963931124,1,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,male,Y055_059,1,1,1,0,0,,
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y015_049,5,11,10.87771699539105,0.8122860563280485,0.09938716579464872,0.5467129158331965,0.9394865874355958
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y015_064,6,14,13.747485164103391,0.7807753096066742,0.08878685213140797,0.563042064067099,0.9077831822594986
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y025_034,3,4,3.9608018440623254,0.7072552598079734,0.17110718641510028,0.3235136805936311,0.9242715533308729
viral_suppression_plhiv,DEMO2020PHIA,CY2020Q3,MWI_3_15_demo,Ntcheu,all,female,Y035_049,5,7,6.921985812799847,0.869731741225362,0.12763333966031565,0.4232718759826205,0.9838019572351482
