indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y025_034,4,6,5.31605987219411,0.40061507524774537,0.1902343608061692,0.12393733192388791,0.7594845548713655
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y035_049,6,17,15.235556036974675,0.7734444278999946,0.10285736637504518,0.5193358739738937,0.915161028155936
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y050_064,2,2,1.8208099545388152,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y000_004,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y005_009,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y020_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y025_029,1,2,1.980362290588871,0.45020988894567043,2.775557561562902e-17,0.4502098889456703,0.45020988894567054
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y030_034,4,4,3.6151765061866734,0.3845842710579489,0.2440283094997636,0.07649451530758067,0.8250130094324498
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y035_039,6,7,6.524171830160723,0.5280928691351546,0.20970457525578778,0.17700528938566687,0.8534287064400179
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y040_044,3,4,3.657027114853692,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y045_049,5,6,5.432373525122884,0.8410903175192608,0.15704747704694674,0.34601660595967193,0.9814638312934668
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y055_059,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y060_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,both,Y001_004,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_049,6,7,6.5108566400496635,0.6505844373582997,0.15511780004086806,0.32831884622321333,0.8764265122680879
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_064,6,8,7.203217612920231,0.6725740442652144,0.15346200755713477,0.3438966969863408,0.8895032915042697
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y000_064,6,9,6.341019027209054,0.47133657866138157,0.14878540968577778,0.21668643868923126,0.7418339959587991
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y000_014,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y015_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y025_034,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y035_049,5,5,4.575228602516377,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y050_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y000_004,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y020_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y030_034,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y040_044,2,2,1.9003175288788252,1.0000000000000002,1.6043167128542636e-16,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y045_049,3,3,2.6767727517420328,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y060_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,male,Y001_004,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y015_049,7,17,15.85333299720826,0.6146931948325097,0.11799723239304756,0.3753394718436064,0.8090028899246441
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y015_064,7,18,16.76935591362291,0.6439972879412426,0.09754791503590968,0.43999750500464446,0.8063841989921021
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y000_064,7,19,16.549432295067295,0.5674608140819843,0.11815570646856534,0.33804909471857686,0.7711820571841435
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y000_014,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y025_034,3,5,4.715261769850094,0.5557046019690149,0.18605691795450036,0.22213897761491722,0.8456312385668991
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y035_049,6,12,11.138309445215455,0.6394540377976001,0.14125318325317915,0.3480049156093713,0.8549309688807997
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y050_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y005_009,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y025_029,1,2,1.980362290588871,0.45020988894567043,2.7755575615628975e-17,0.4502098889456703,0.45020988894567054
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y030_034,3,3,2.8366413021751065,0.6097706655522085,0.29591112352932186,0.12014793832066037,0.9470360982643006
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y035_039,6,7,6.524171830160723,0.5280928691351546,0.20980129468232742,0.17689450678941795,0.853523831373633
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y040_044,2,2,1.924139671815591,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y045_049,3,3,2.8215932271833983,0.6530958848964044,0.28326910297597124,0.13969092607321382,0.9561948567464176
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_11_demo,Salima,all,female,Y055_059,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y015_049,7,22,21.03180275802199,0.6379839540222679,0.11343938773411454,0.4022644691319933,0.8219020922289364
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y015_064,7,26,24.876170264544882,0.6172294936388123,0.11045242546347898,0.39209944567095395,0.8012469979084478
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y000_064,7,26,24.876170264544882,0.6172294936388123,0.11045154989116851,0.39210117701780356,0.8012458411676965
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y015_024,2,3,2.954632205854199,0.28018193507276445,0.15142621225546188,0.0820248953099984,0.629023244628149
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y025_034,5,10,9.576286146970098,0.7597972501138853,0.15086270872661847,0.3849527997769921,0.9411280693370829
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y035_049,5,9,8.562228285285379,0.645894569140054,0.11061013147978006,0.4141517332142819,0.8247564761749102
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y050_064,3,4,3.975028594508635,0.4812975720349819,0.30666257285176884,0.07710100407036154,0.9115504198380823
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y015_019,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y020_024,2,2,1.993224374816834,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y025_029,3,3,2.855462381138491,0.5772205931037782,0.301213139437264,0.1083414073681437,0.9388050865875545
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y030_034,4,7,6.749797531208153,0.8466753616981418,0.13769313847237824,0.4085095622818785,0.9778528394606311
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y035_039,2,5,4.662580045010887,0.5249335757241218,0.2234279688494504,0.16027374150850032,0.8648097988614355
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y040_044,3,3,2.958550317229006,0.7211367082450993,0.24688077534957487,0.1890701393453873,0.9663098045464256
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y045_049,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y050_054,2,2,1.995528098889685,0.47633060397014726,0.35414719115122634,0.053279751353253205,0.936311873882527
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,both,Y055_059,2,2,1.9983467382546851,0.4856184601261136,0.35528532494097576,0.054928196412371386,0.9387824600684885
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y015_049,6,12,11.693238970763542,0.4948706692471877,0.138275266558679,0.24886210337988196,0.7433882529623576
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y015_064,6,13,12.645675002021042,0.5263200638553149,0.1233371587832493,0.29645117760751233,0.7455485211091722
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y000_064,6,13,12.645675002021042,0.5263200638553149,0.1233327225139585,0.29645845174624386,0.745541904801572
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y015_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y025_034,4,4,3.9628634413441586,0.49787636219884923,0.25217129025494534,0.12073196562896192,0.8774528802628833
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y035_049,4,7,6.745779236619678,0.5726717832652308,0.11408726890028148,0.34956094021942313,0.7696773851152009
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y050_064,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y020_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y025_029,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y030_034,3,3,2.987484822229238,0.6962833894309555,0.26041851485673384,0.1702383862243774,0.9624302389027632
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y035_039,2,4,3.7968217638933046,0.44788946179080125,0.2221691653853244,0.12237782092864402,0.8251590432803096
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y040_044,3,3,2.958550317229006,0.7211367082450993,0.24741663669725475,0.1882706877907192,0.9664794155865416
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,male,Y055_059,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y015_049,5,10,9.518034983531898,0.8501837478582708,0.12139511955142704,0.46705775174480935,0.9735075562483659
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y015_064,6,13,12.46945194130942,0.7294749889462112,0.12943743692495302,0.4271244679856265,0.9069975623446845
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y000_064,6,13,12.46945194130942,0.7294749889462112,0.12943662995587313,0.4271264290964384,0.9069968862787953
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y015_024,2,2,1.9546351671932487,0.42382774588994154,0.3467375585583035,0.04351991141925149,0.9224336889185635
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y025_034,4,6,5.829152614881106,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y035_049,2,2,1.9572754170513722,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y050_064,3,3,2.976455165506237,0.29933532177504235,0.25795060301586165,0.03693302985113267,0.8263657905583969
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y015_019,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y020_024,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y025_029,2,2,1.9431745587814018,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y030_034,3,4,3.9015084771389317,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y035_039,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y045_049,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y050_054,2,2,1.995528098889685,0.47633060397014726,0.3550443582957636,0.052925287192135684,0.9367309561109619
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_12_demo,Mchinji,all,female,Y055_059,1,1,1,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y015_049,85,385,231.2584789264621,0.652483978379036,0.03308745994570036,0.5851558432912176,0.714221549148306
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y015_064,88,457,270.27812075944297,0.6838379021751231,0.031074459790559734,0.6200509880752054,0.7413825977585727
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y000_064,89,475,240.46622674481017,0.632095731664238,0.035706046743430205,0.5597835015035383,0.6989184118548049
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y000_014,17,18,9.741885968560362,0.20961687694815867,0.10166689286929166,0.07378478187228493,0.4689105275558127
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y015_024,37,49,29.732231101805137,0.38337864523384757,0.09688405392155804,0.2178077265529201,0.5812784750692129
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y025_034,64,141,85.01392354522429,0.543878563916269,0.04371424836578312,0.4577494145926171,0.6274610847186992
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y035_049,78,195,117.44781966467582,0.7806750066791269,0.03630482195577846,0.7014107813260282,0.8435897204991394
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y050_064,40,72,41.46260646525492,0.8209005080592483,0.053977126604526304,0.6905924620345095,0.903960866666886
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y000_004,3,3,1.8897268359421753,0.16398797433572793,0.1852611367684991,0.01368874315705468,0.7349138382636453
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y005_009,6,6,3.240215990858369,0.33960219366187216,0.22526440653413413,0.06700081433575665,0.78643428841675
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y010_014,9,9,4.6899925492301895,0.1517316655508106,0.10576420254924142,0.03450139486351497,0.4723976095531908
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y015_019,7,10,6.894464464370967,0.13998923993650436,0.0983264089476876,0.03179559712902253,0.44654425638080847
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y020_024,34,39,30.105888908754096,0.5318268791789647,0.09441370168574323,0.3507552117747573,0.7048873802405139
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y025_029,37,50,33.87062852559766,0.4223597582798494,0.0848067289796952,0.2700450818359761,0.5910254783713448
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y030_034,51,91,52.05875943423915,0.6074489960537766,0.05373632680200972,0.49872982170267177,0.7064665396668615
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y035_039,51,77,53.37076059498689,0.6980774635444804,0.06096402093461143,0.5673969521513191,0.8029888646030954
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y040_044,43,63,37.50200763861934,0.7455286451452483,0.07168297558726187,0.5828160134294076,0.8600212356407522
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y045_049,41,55,32.421988567748535,0.8993234508762034,0.03677068600207677,0.8011892121867543,0.9519246426004829
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y050_054,25,32,17.962680879153048,0.8742730230031839,0.07654776640294335,0.6397701595529666,0.9645723855534981
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y055_059,21,31,18.545458368234907,0.7494978626696277,0.08507497224223765,0.5517696364140384,0.8791120942771994
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y060_064,8,9,6.155950364623132,0.9185014386111705,0.07623707792319456,0.6049295111263664,0.9880885060906985
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,both,Y001_004,3,3,1.8897268359421753,0.16398797433572793,0.1852611367684991,0.01368874315705468,0.7349138382636453
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y015_049,60,108,70.4380188831168,0.5263197930910758,0.05844246218508495,0.41239410437086865,0.6375694103035457
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y015_064,71,142,91.44138967779595,0.58807408281824,0.04810697991043397,0.49169590289932597,0.6781402567499153
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y000_064,74,151,87.69474687735728,0.5536520078256701,0.0639936021908635,0.4274880871643127,0.6732633382867708
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y000_014,8,9,5.275560551068413,0.3178572062547934,0.2107301956346975,0.06485690081324505,0.7579077300818504
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y015_024,7,7,5.081582218287113,0.2850136657653257,0.1694730371836092,0.07244546145778905,0.6704597059895628
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y025_034,25,33,22.752062231119183,0.3680085891646765,0.08853846657586342,0.21637909363105068,0.5511589388877605
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y035_049,46,68,42.93289538594618,0.6547236594043592,0.07000707547308513,0.5082245183432264,0.7767515552010231
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y050_064,27,34,21.790844885762688,0.7503191344680904,0.08422047215752088,0.5545806981412403,0.8788339325019731
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y000_004,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y005_009,2,2,1.5527177468695577,0.23164197968974956,0.2612090600104383,0.01670003281875849,0.8425570132551772
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y010_014,6,6,3.3830849506046388,0.28686619230893085,0.19849029748413674,0.05666144824965706,0.7292902906205931
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y015_019,3,3,2.694604477041047,0.17531187797229988,0.18331455641259864,0.017403294111439854,0.7184248627505356
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y020_024,4,4,3.955464777418357,0.5159447616741902,0.25567762512914727,0.12534982499812938,0.887984490463377
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y025_029,10,10,9.451469372614113,0.22890234205501644,0.1248470896972714,0.06908370751877806,0.5428474747536788
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y030_034,17,23,15.19089715171051,0.4127566349427286,0.1090028996637944,0.2254850639791264,0.6292080141335803
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y035_039,17,19,17.897893678874723,0.3880363595753862,0.12117756753170182,0.18911970458404986,0.6328801303035878
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y040_044,24,27,16.019902788215713,0.658529144485438,0.11874456091423762,0.4065523135290241,0.8444514502571688
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y045_049,21,22,13.07220272533581,0.826512758749582,0.07609357208306149,0.6273820475337422,0.9309400907099352
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y050_054,13,13,8.757507078810747,0.8486451361736644,0.11783477416400834,0.4815022359303376,0.9713087652711989
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y055_059,13,16,10.580394439236233,0.600471030527746,0.13533877833485197,0.3321996097995115,0.8195215821464494
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y060_064,5,5,3.149748492755873,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,male,Y001_004,1,1,1,1,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y015_049,79,277,165.3636319204703,0.7243389659802374,0.031065112419296027,0.659519782137641,0.7809173133561502
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y015_064,81,315,186.3998397103828,0.7497601034051332,0.02819331625199922,0.690575855998298,0.8008880021012125
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y000_064,82,324,156.11252232792415,0.6880326101289294,0.03935174245711867,0.6062574056211523,0.7595598410064315
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y000_014,9,9,4.564771586143287,0.107279274261732,0.08731471960226396,0.019728714183545097,0.41777293919533576
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y015_024,33,42,27.73455182835916,0.4200115409820032,0.08412425180294851,0.2690259249198807,0.5876158772438205
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y025_034,56,108,66.18278420850902,0.6383834638087482,0.05222185769569467,0.5312045183905764,0.7333583939104186
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y035_049,66,127,74.87109819617251,0.8615222605129695,0.02867403792813331,0.7952579855562132,0.9087997192964647
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y050_064,27,38,21.247177823178863,0.9284520303936173,0.040367125143690785,0.7977241314002821,0.9771160757994206
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y000_004,2,2,1.391473303597669,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y005_009,4,4,3.73976524261334,0.5452433307808341,0.26122190558039027,0.13200122965830638,0.9043324979504402
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y010_014,3,3,1.7001269325195585,0,0,NA,NA
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y015_019,6,7,4.599140189508476,0.10664533461532275,0.08706738235216832,0.019519111463064613,0.4171945329902666
viral_suppression_plhiv,DEMO2016PHIA,CY2016Q1,MWI_3_13_demo,Lilongwe,all,female,Y020_024,30,35,26.173803569539075,0.534427257589533,0.10199670547526814,0.3395004193388532,0.7193774903540757
